online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
1,0,3.9,148,8,41,182,450.0,4552
1,0,4.1,42,12,30,789,150.0,2609
1,0,3.8,47,2,70,1121,150.0,2772
1,0,3.0,110,26,20,51,700.0,5047
1,0,3.8,31,2,41,773,300.0,509
1,1,4.0,2112,8,27,540,2000.0,3651
1,0,3.8,207,15,20,1597,400.0,4721
1,1,4.3,860,15,22,659,1000.0,2141
1,0,4.0,781,12,20,42,650.0,5047
1,0,3.9,224,12,20,1342,950.0,3990
1,0,3.9,49,61,32,214,150.0,766
1,0,4.0,80,20,30,773,500.0,5025
1,0,3.9,84,26,30,963,300.0,5047
1,1,4.2,2273,76,21,815,1400.0,759
1,1,4.0,929,8,20,1491,800.0,5047
1,1,4.1,765,78,21,29,1200.0,4450
1,1,4.0,456,15,20,604,1000.0,5047
1,0,4.0,113,49,20,972,1000.0,3481
1,0,4.1,110,26,68,1121,150.0,3281
1,0,4.1,461,12,13,345,700.0,391
1,0,4.2,740,15,13,406,750.0,2258
1,1,4.4,1842,48,20,1009,1500.0,3117
1,0,4.2,231,48,2,194,300.0,3064
1,0,3.8,106,65,62,1561,200.0,4618
1,1,4.3,63,8,20,1541,700.0,5038
1,0,3.7,66,78,13,483,800.0,5047
1,0,3.9,201,12,62,861,250.0,275
1,1,4.4,864,49,20,157,1800.0,5047
1,0,3.8,111,15,30,188,500.0,2282
1,0,3.7,73,65,30,773,350.0,514
1,0,4.0,48,8,20,1019,1500.0,5047
1,0,4.4,319,12,20,1375,800.0,5047
1,0,4.2,121,48,21,1152,1000.0,1345
1,0,3.9,51,26,62,1652,200.0,4270
1,0,3.9,134,81,20,1537,550.0,1524
1,0,2.8,56,81,62,1617,400.0,4539
1,0,4.2,392,26,13,401,500.0,2579
1,0,3.5,62,12,62,266,400.0,5047
0,0,3.8,149,15,12,1652,250.0,5047
1,1,4.0,933,12,21,22,1000.0,2600
1,1,4.2,854,12,20,1534,1400.0,5047
1,0,4.0,868,48,62,1608,400.0,678
1,0,3.9,205,8,20,1481,800.0,4577
1,0,4.4,223,49,62,319,700.0,4473
1,0,3.5,98,26,20,1209,600.0,2336
1,0,4.1,183,48,30,767,550.0,520
0,0,4.0,169,20,20,92,600.0,5047
1,0,2.9,50,8,62,1589,350.0,3153
1,0,4.1,1120,8,20,14,1500.0,4872
1,1,4.3,3135,49,20,1416,1500.0,5047
0,0,3.7,58,20,62,566,500.0,5047
1,0,3.7,81,20,62,1571,200.0,3502
1,0,3.6,91,26,20,1283,550.0,51
1,0,4.4,68,48,62,789,300.0,208
0,1,4.0,608,20,20,760,1100.0,5047
1,1,4.4,218,76,20,1529,850.0,5047
1,0,3.8,37,78,20,213,400.0,5047
1,0,3.9,43,26,62,1547,150.0,1972
0,0,3.9,221,20,20,604,850.0,5047
1,0,3.7,161,15,20,604,700.0,5047
1,0,3.8,59,14,69,853,300.0,3949
1,0,4.2,858,78,20,1655,1800.0,5047
0,0,3.7,32,14,20,1335,800.0,5047
1,1,3.8,91,15,20,1429,1800.0,5047
0,0,3.6,196,20,20,1156,600.0,5047
1,1,4.1,297,66,20,914,1000.0,487
1,0,3.7,279,8,20,1272,800.0,3438
1,0,4.0,1207,8,8,663,2000.0,1484
1,0,4.0,72,35,20,1088,400.0,5047
1,0,4.2,34,15,30,787,300.0,5047
1,0,3.4,50,12,20,1234,600.0,2047
1,1,3.7,59,26,20,521,1500.0,4873
1,0,3.8,137,26,21,1196,750.0,727
1,1,2.2,406,49,20,1109,1000.0,4800
0,0,4.0,580,20,60,723,1500.0,5047
1,0,3.8,260,49,13,332,700.0,2578
1,0,3.9,55,76,62,256,400.0,1217
0,0,4.1,147,20,63,350,700.0,5047
1,0,3.7,58,26,29,936,300.0,1711
1,0,4.2,1208,26,13,451,600.0,2322
1,0,4.1,153,81,13,455,300.0,408
1,0,4.1,125,49,22,658,900.0,3687
0,0,3.9,49,20,62,854,400.0,5047
1,0,4.0,134,12,62,821,450.0,1507
1,0,3.6,95,27,16,373,650.0,2270
0,0,3.8,56,20,45,521,500.0,5047
1,1,3.8,81,78,20,604,800.0,5047
1,0,3.9,462,78,16,340,800.0,480
1,1,4.3,226,49,5,122,2000.0,3274
1,1,4.3,950,12,13,385,750.0,2255
1,1,4.3,3485,48,61,646,1700.0,5047
1,0,4.2,432,78,14,482,700.0,458
1,1,4.0,378,15,20,1243,850.0,5047
0,0,3.8,61,20,26,554,1000.0,5047
1,0,3.8,72,8,13,343,650.0,4741
1,0,2.1,254,26,29,1386,500.0,5047
1,0,3.4,122,65,13,362,600.0,224
0,0,2.7,52,20,20,1602,500.0,5047
1,0,3.9,65,8,63,819,250.0,1114
1,0,3.8,66,26,62,1571,200.0,1746
1,0,4.0,68,12,30,767,250.0,2213
0,0,4.2,142,20,0,175,500.0,5047
1,0,3.9,371,49,70,1121,200.0,850
1,0,4.1,252,20,1,177,350.0,4110
0,0,4.3,241,20,0,181,100.0,5047
1,1,3.8,298,26,20,1222,1200.0,2592
1,0,3.9,431,20,20,1140,550.0,5047
0,0,3.3,41,20,72,235,600.0,5047
0,0,3.8,41,20,0,175,500.0,5047
1,0,4.3,783,20,62,1156,300.0,5047
1,0,3.8,362,20,13,383,700.0,448
1,0,4.1,162,76,62,1451,300.0,5047
1,0,4.2,93,8,62,1561,300.0,5047
1,0,4.2,1876,26,13,383,800.0,2923
0,0,3.8,263,26,72,518,700.0,5047
0,0,2.5,90,26,62,235,300.0,5047
0,0,3.6,104,8,13,404,800.0,5047
0,0,3.9,53,14,72,181,1200.0,5047
0,0,3.8,41,2,0,175,400.0,5047
1,0,3.8,96,78,13,420,600.0,5047
1,0,2.8,142,20,3,181,300.0,1620
1,1,4.2,1347,26,20,1071,1700.0,5047
1,0,3.7,110,74,20,1196,550.0,5047
1,1,4.0,188,74,21,1361,1300.0,4510
1,0,3.8,77,26,62,65,250.0,5047
0,1,4.4,2266,81,20,21,1100.0,5047
0,0,4.2,164,78,13,499,750.0,5047
1,0,4.3,1133,27,13,438,800.0,2971
0,0,4.0,47,78,13,461,750.0,5047
0,0,4.1,407,14,20,1277,700.0,5047
0,0,4.0,53,15,62,1112,400.0,5047
0,0,3.7,61,15,62,868,200.0,5047
0,1,3.9,158,15,20,1446,1100.0,5047
0,0,4.1,399,74,62,1178,300.0,5047
0,0,3.4,27,49,62,1371,300.0,5047
1,0,3.8,51,2,41,1547,300.0,5047
1,0,4.1,179,20,29,824,400.0,5047
1,0,3.7,68,8,20,1587,500.0,3414
1,0,4.0,128,35,62,118,600.0,5047
1,1,3.8,198,49,20,982,1600.0,5047
1,0,3.5,140,12,20,1156,600.0,3601
0,0,4.1,211,20,3,188,200.0,5047
0,0,4.3,346,20,0,188,150.0,5047
0,0,4.1,219,20,30,956,400.0,5047
0,0,4.0,102,20,62,1547,150.0,5047
0,0,4.1,147,20,63,350,700.0,5047
0,0,4.2,142,20,0,175,500.0,5047
0,0,4.3,241,20,0,181,100.0,5047
1,0,3.9,149,20,30,956,500.0,2814
1,0,3.7,54,20,30,767,300.0,2298
1,0,4.0,73,20,0,175,250.0,1624
0,0,4.2,267,20,35,956,250.0,5047
1,0,4.1,252,20,1,177,350.0,4110
1,0,4.0,80,20,30,773,500.0,5025
0,0,3.8,41,20,0,175,500.0,5047
1,0,2.8,142,20,3,181,300.0,1620
0,0,3.6,223,14,62,1640,300.0,5047
1,0,4.0,78,14,64,864,350.0,4198
1,0,3.8,59,14,69,853,300.0,3949
1,0,3.9,54,14,11,778,400.0,2860
1,0,3.9,73,74,32,214,150.0,4307
1,1,4.7,4678,15,59,1458,1300.0,2764
1,0,4.8,392,81,30,767,400.0,5047
1,0,4.3,654,15,17,427,750.0,3422
1,0,4.3,570,78,13,407,700.0,4894
1,0,4.2,432,78,14,482,700.0,458
0,0,4.0,98,78,30,175,400.0,5047
1,0,4.2,255,81,13,401,500.0,3947
0,0,3.8,41,2,0,175,400.0,5047
1,0,3.8,31,2,41,773,300.0,509
1,0,4.2,34,15,30,787,300.0,5047
0,0,3.4,27,49,62,1371,300.0,5047
0,1,4.3,267,20,20,1133,700.0,5047
0,0,3.9,135,20,20,286,600.0,5047
1,1,4.4,2867,20,20,109,750.0,5047
1,0,4.1,1447,20,20,111,800.0,2652
1,0,4.1,69,20,20,1156,700.0,2807
1,0,4.3,1380,20,20,1088,700.0,3998
1,0,3.9,851,20,20,1145,700.0,735
1,0,3.9,443,20,20,296,600.0,3303
0,0,3.9,62,20,13,392,1100.0,5047
1,0,3.9,431,20,20,1140,550.0,5047
0,0,4.0,169,20,20,92,600.0,5047
0,1,4.0,608,20,20,760,1100.0,5047
0,0,4.0,580,20,60,723,1500.0,5047
1,0,3.9,194,20,20,610,800.0,1480
0,0,3.9,221,20,20,604,850.0,5047
1,0,3.9,255,20,20,1097,700.0,2184
0,0,3.6,196,20,20,1156,600.0,5047
1,0,4.1,1864,20,20,1402,750.0,5047
1,0,4.0,105,20,20,1260,500.0,5047
1,0,3.9,119,20,20,673,1000.0,5047
1,0,3.8,229,20,20,1196,500.0,5047
1,0,3.9,306,20,20,609,500.0,5047
1,0,3.9,450,20,20,104,700.0,5047
1,0,3.8,362,20,13,383,700.0,5047
1,0,3.6,54,20,20,611,600.0,5047
1,0,3.5,126,20,20,558,700.0,1976
0,0,3.8,61,20,26,554,1000.0,5047
1,0,3.5,62,20,62,1002,300.0,3466
0,0,2.7,52,20,20,1602,500.0,5047
0,0,3.7,40,20,20,1589,1000.0,5047
1,0,3.3,302,20,20,1474,750.0,2342
0,0,2.9,45,20,13,383,600.0,5047
1,0,3.1,112,20,20,521,1000.0,1156
0,0,4.1,211,20,3,188,200.0,5047
1,0,4.3,783,20,62,1156,300.0,5047
0,0,3.7,58,20,62,566,500.0,5047
1,0,3.7,75,20,62,1156,300.0,73
1,0,3.9,169,20,62,1399,600.0,5047
1,0,3.9,132,20,62,119,400.0,483
1,0,3.7,288,20,62,1474,400.0,3144
0,0,4.0,102,20,62,1547,150.0,5047
0,0,4.1,147,20,63,350,700.0,5047
0,0,3.9,49,20,62,854,400.0,5047
1,0,3.3,263,20,62,322,400.0,673
1,0,3.7,81,20,62,1571,200.0,3502
1,0,3.8,89,20,62,868,250.0,4680
0,0,4.1,38,20,62,1190,500.0,5047
1,0,2.8,142,20,3,181,300.0,5047
0,0,3.6,74,20,62,1507,600.0,5047
0,0,4.1,530,14,20,576,500.0,5047
0,0,3.9,161,74,20,1196,500.0,5047
1,1,4.0,188,74,21,1361,1300.0,4510
1,0,4.2,175,14,20,1151,800.0,4924
1,0,4.0,108,74,20,1258,550.0,5047
1,0,3.7,110,74,20,1196,550.0,5047
0,0,3.6,60,74,20,1423,450.0,5047
1,0,2.9,238,74,20,1216,800.0,4332
0,0,2.5,433,14,20,602,650.0,5047
0,0,4.1,407,14,20,1277,700.0,5047
1,0,3.8,59,14,69,853,300.0,5047
1,0,2.8,296,14,20,235,600.0,4121
0,0,3.7,32,14,20,1335,800.0,5047
0,0,3.6,223,14,62,1640,300.0,5047
0,0,3.9,75,14,62,1547,150.0,5047
1,0,3.9,645,14,62,323,600.0,3353
1,0,4.0,78,14,64,864,350.0,4198
0,0,3.0,33,14,62,1563,400.0,5047
1,0,2.7,92,14,62,322,500.0,5047
0,0,4.1,399,74,62,1178,300.0,5047
0,0,3.8,38,14,62,531,300.0,5047
1,1,4.7,4678,15,59,1458,1300.0,5047
0,1,4.3,153,78,37,18,2800.0,5047
1,1,4.3,2671,49,13,406,1200.0,5047
0,1,4.1,2047,27,20,1375,1600.0,5047
0,1,4.2,170,12,20,1580,1000.0,5047
0,1,4.3,597,27,21,149,2500.0,5047
0,1,4.2,141,78,37,988,2500.0,5047
0,1,4.4,2266,81,20,21,1100.0,5047
1,1,4.1,617,15,20,47,1100.0,5047
0,1,4.2,1428,78,57,898,1300.0,5047
1,1,4.5,1623,15,20,1008,1300.0,5047
1,0,3.9,117,78,20,513,600.0,5047
1,1,4.2,982,78,21,913,1000.0,5047
1,0,4.0,1098,78,20,1050,1300.0,5047
1,0,4.3,654,15,17,427,750.0,5047
0,1,4.5,550,78,20,1082,1800.0,5047
0,0,4.2,164,78,13,499,750.0,5047
1,0,4.3,570,78,13,407,700.0,5047
1,0,4.2,858,78,20,1655,1800.0,5047
0,1,4.1,80,78,37,1015,3000.0,5047
0,1,4.0,324,15,46,1397,1300.0,5047
1,1,4.2,475,15,20,1272,1700.0,5047
1,0,4.1,153,81,13,455,300.0,5047
1,0,4.1,391,15,20,544,600.0,5047
1,1,4.1,765,78,21,29,1200.0,5047
1,1,4.3,860,15,22,659,1000.0,5047
1,0,4.2,740,15,13,406,750.0,5047
1,0,4.3,148,78,20,294,650.0,5047
1,0,4.3,904,78,20,1013,2000.0,5047
0,1,3.9,49,78,37,1156,3000.0,5047
1,1,4.3,226,49,5,122,2000.0,5047
1,0,4.0,176,78,20,266,750.0,5047
1,0,3.9,462,78,16,340,800.0,5047
1,1,4.1,1852,78,13,459,650.0,5047
1,0,4.3,1133,27,13,438,800.0,5047
0,0,3.9,183,78,20,1320,2200.0,5047
1,0,3.6,95,27,16,373,650.0,5047
1,1,4.0,378,15,20,1243,850.0,5047
1,0,3.7,66,78,13,483,800.0,5047
1,0,4.2,432,78,14,482,700.0,5047
1,0,3.7,161,15,20,604,700.0,5047
0,0,4.2,115,78,22,1074,1000.0,5047
0,0,2.7,402,49,57,1196,1000.0,5047
1,0,3.3,200,15,20,521,700.0,5047
1,0,4.1,402,15,20,1378,750.0,5047
1,1,3.8,91,15,20,1429,1800.0,5047
1,0,3.4,63,2,20,1197,500.0,5047
1,0,3.8,207,15,20,1597,400.0,5047
1,0,3.9,87,78,20,1242,500.0,5047
1,1,3.8,198,49,20,982,1600.0,5047
1,0,4.2,255,81,13,401,500.0,5047
1,0,3.9,104,78,62,1156,150.0,5047
1,0,3.5,86,60,20,565,500.0,5047
0,0,4.0,107,15,62,1080,400.0,5047
0,0,4.0,62,78,46,878,1500.0,5047
1,0,3.6,42,78,20,1599,400.0,5047
1,0,4.1,205,78,62,1594,250.0,5047
1,0,4.2,382,78,13,1478,500.0,5047
1,0,3.9,134,81,20,1537,550.0,5047
1,1,3.8,81,78,20,604,800.0,5047
0,1,3.9,315,49,13,404,800.0,5047
1,0,3.8,37,78,20,213,400.0,5047
1,0,3.8,51,2,41,1547,300.0,5047
0,0,4.0,53,15,62,1112,400.0,5047
0,0,4.0,44,81,13,487,1100.0,5047
1,0,3.8,96,78,13,420,600.0,5047
0,0,3.7,61,15,62,868,200.0,5047
0,0,3.9,61,2,13,436,450.0,5047
0,1,3.9,158,15,20,1446,1100.0,5047
0,0,3.8,149,15,12,1652,250.0,5047
1,0,3.2,46,78,62,1156,300.0,5047
0,0,3.9,119,27,21,1537,800.0,5047
1,0,2.8,40,2,41,1670,400.0,5047
1,0,2.8,56,81,62,1617,400.0,5047
0,0,4.0,580,20,60,723,1500.0,5047
1,1,4.7,4678,15,59,1458,1300.0,5047
0,1,4.3,597,27,21,149,2500.0,5047
0,1,4.2,1428,78,57,898,1300.0,5047
0,1,4.0,324,15,46,1397,1300.0,5047
0,0,2.7,402,49,57,1196,1000.0,5047
0,0,4.0,62,78,46,878,1500.0,5047
0,0,4.0,580,20,60,723,1500.0,5047
0,0,3.8,61,20,26,554,1000.0,5047
1,1,4.0,188,74,21,1361,1300.0,5047
1,1,4.7,4678,15,59,1458,1300.0,5047
0,1,4.3,597,27,21,149,2500.0,5047
0,1,4.2,1428,78,57,898,1300.0,5047
1,1,4.2,982,78,21,913,1000.0,5047
1,1,4.1,765,78,21,29,1200.0,5047
1,1,4.3,226,49,5,122,2000.0,5047
0,0,2.7,402,49,57,1196,1000.0,5047
1,1,4.4,4108,71,21,1527,1400.0,5047
1,1,4.2,1873,22,49,889,1500.0,4454
1,1,4.2,1148,22,20,1018,1800.0,435
1,1,4.4,3764,22,22,1468,600.0,198
1,0,4.5,188,22,20,1076,1200.0,4020
1,0,4.3,790,22,20,168,1000.0,5047
1,0,3.7,829,22,20,1079,850.0,5047
1,0,3.9,3831,22,20,1402,750.0,5047
1,0,3.3,292,22,20,208,600.0,2203
1,1,3.9,224,22,20,1285,800.0,2456
0,0,3.9,371,22,20,1587,400.0,5047
0,1,4.4,366,40,18,334,1000.0,5047
0,1,4.7,3614,38,20,1325,1600.0,5047
0,1,4.6,174,71,5,910,1500.0,5047
1,1,4.3,715,71,20,1002,1500.0,5047
1,1,3.2,426,19,20,1226,900.0,5047
0,1,3.0,74,7,20,137,1200.0,5047
0,0,3.7,51,7,4,895,1500.0,5047
0,1,3.9,52,71,46,766,1900.0,5047
1,0,4.4,788,22,13,375,700.0,5047
1,1,4.2,859,22,16,510,800.0,5047
1,1,4.4,3764,22,22,1468,600.0,198
0,0,4.6,1580,22,13,336,750.0,5047
1,1,4.0,82,22,17,431,500.0,5047
1,0,4.3,1101,22,13,419,700.0,5047
0,0,4.3,112,22,22,159,800.0,5047
1,1,4.1,733,22,13,405,1200.0,5047
1,0,4.2,140,22,13,383,800.0,5047
1,1,4.1,720,22,13,418,950.0,4026
1,0,4.0,128,22,13,459,650.0,5047
1,0,4.1,439,22,13,394,750.0,4748
1,0,4.0,77,22,13,359,300.0,1950
1,0,4.1,564,22,13,348,600.0,1087
1,1,3.8,499,22,16,391,700.0,5047
1,1,4.0,803,22,13,462,700.0,5047
1,0,3.9,205,22,14,356,600.0,5047
1,0,3.9,44,22,13,432,300.0,1643
1,0,3.6,484,22,16,476,700.0,5047
1,0,3.8,204,22,1,657,600.0,5047
1,1,3.9,202,22,13,492,500.0,5047
0,0,2.6,49,22,13,436,450.0,5047
1,0,3.1,101,22,13,466,650.0,5047
1,1,4.0,390,22,16,421,1300.0,5047
0,0,3.9,56,22,13,503,350.0,5047
0,0,2.5,113,22,13,332,550.0,5047
1,0,3.7,59,22,13,443,600.0,5047
0,0,3.8,63,22,13,468,1000.0,5047
1,0,3.9,92,22,12,1652,250.0,5047
0,0,3.7,85,22,13,458,500.0,5047
1,1,4.1,1847,38,13,343,600.0,5047
1,1,4.4,190,40,13,332,1000.0,5047
1,0,3.7,455,22,72,1196,400.0,2449
1,0,4.1,723,43,29,1477,700.0,3119
1,0,4.1,373,38,72,1181,500.0,1882
1,0,3.9,184,22,20,568,600.0,3566
1,0,3.7,503,38,29,1423,500.0,3929
1,0,3.7,46,71,29,282,600.0,5047
1,0,4.1,209,41,62,749,400.0,3088
1,0,4.0,195,43,29,1657,500.0,4736
1,0,3.0,238,26,29,1465,500.0,899
1,0,4.1,292,43,62,328,600.0,1813
1,0,4.0,353,71,29,1209,500.0,2249
1,0,3.5,435,38,29,1429,500.0,1803
1,0,3.9,227,38,29,1429,450.0,3664
1,0,3.9,95,38,62,1327,350.0,3539
1,0,4.5,1181,0,29,930,500.0,5047
1,0,3.7,173,22,72,257,400.0,3334
1,0,4.0,57,22,72,1518,250.0,4538
1,0,4.0,317,22,12,1652,250.0,5047
1,0,4.0,88,22,72,1056,400.0,2109
1,1,3.4,410,22,20,1375,750.0,2045
1,0,4.0,987,22,20,238,800.0,2873
1,0,4.0,99,22,29,235,650.0,5047
1,0,4.0,371,19,29,821,450.0,4659
1,0,4.5,143,22,30,773,400.0,445
1,0,3.9,125,22,20,301,600.0,4605
1,0,2.3,298,7,62,286,450.0,1180
1,0,4.1,397,22,30,956,450.0,613
1,0,4.6,118,38,30,773,300.0,319
1,0,4.0,67,38,29,1190,500.0,1621
1,0,3.8,510,22,62,322,500.0,5047
1,0,3.9,230,22,30,789,500.0,1631
1,0,3.9,46,22,30,211,400.0,1692
1,1,3.8,189,71,20,98,800.0,5047
1,0,3.3,910,38,62,1177,250.0,5047
1,0,3.8,376,6,29,1156,600.0,3669
1,0,4.0,188,38,29,171,300.0,2508
1,0,4.2,460,22,72,1392,500.0,1892
1,1,4.4,3764,22,22,1468,600.0,5047
1,0,4.1,439,22,13,394,750.0,4748
1,0,2.7,332,71,62,1474,400.0,3137
1,0,3.9,231,38,29,1106,400.0,1708
1,0,3.6,133,22,72,285,300.0,5047
1,0,3.8,77,22,13,436,650.0,790
1,0,3.6,218,22,62,252,400.0,5047
1,0,3.7,57,22,72,1156,400.0,5047
1,0,4.2,214,6,30,959,400.0,5047
1,1,4.1,671,40,20,605,900.0,5047
1,0,3.1,247,22,72,273,200.0,1849
1,0,4.4,568,22,29,1184,400.0,5047
1,0,3.9,307,38,29,1156,450.0,5047
1,0,4.2,217,22,29,1465,600.0,4169
0,1,4.0,1551,22,20,1156,750.0,5047
1,0,3.6,176,22,29,259,400.0,5047
0,0,4.0,917,22,20,1156,800.0,5047
0,0,4.0,1829,22,20,1156,800.0,5047
0,1,3.8,320,22,20,948,800.0,5047
0,0,4.0,649,22,20,754,750.0,5047
0,0,4.1,110,22,62,1112,400.0,5047
1,0,4.3,278,22,62,1547,150.0,5047
1,0,4.0,988,22,20,1156,500.0,5047
1,0,4.1,352,22,62,323,600.0,5047
0,0,3.9,338,22,20,1196,500.0,5047
0,0,4.5,194,22,30,956,200.0,5047
1,0,4.0,200,22,29,1465,750.0,5047
1,0,4.1,564,22,13,348,600.0,5047
1,0,4.1,498,41,62,1003,600.0,5047
0,0,3.6,289,22,20,43,500.0,5047
1,0,3.7,439,22,72,282,550.0,5047
0,0,4.0,60,22,62,96,400.0,5047
1,0,3.8,170,22,62,591,400.0,5047
0,0,4.1,104,22,30,769,300.0,5047
1,0,3.9,117,22,20,303,900.0,5047
0,0,3.7,446,22,62,1597,400.0,5047
0,0,3.7,532,22,20,1597,250.0,5047
1,0,3.9,330,38,20,604,600.0,5047
0,0,2.9,304,22,20,517,650.0,5047
0,0,3.6,217,22,62,868,300.0,5047
0,0,3.6,95,22,20,64,800.0,5047
1,0,3.9,113,22,62,323,600.0,1085
1,1,4.3,342,41,62,790,450.0,4036
0,0,3.5,40,22,62,1002,700.0,5047
0,0,2.6,91,22,62,1547,200.0,5047
1,0,3.9,296,41,72,1156,400.0,5047
1,0,4.1,314,38,72,933,650.0,5047
1,0,3.9,44,22,13,432,300.0,5047
0,0,2.6,56,22,29,293,500.0,5047
0,0,3.9,56,22,13,503,350.0,5047
1,0,4.2,581,22,20,1300,550.0,5047
1,0,4.0,77,22,13,359,300.0,1951
0,0,3.6,51,22,72,1121,150.0,5047
0,0,3.9,152,22,72,1588,400.0,5047
0,0,3.7,41,22,62,42,500.0,5047
1,0,4.0,176,22,62,1644,100.0,5047
0,0,3.9,89,22,62,866,300.0,5047
0,0,2.8,114,22,62,282,500.0,5047
0,0,3.9,30,75,44,1664,400.0,5047
1,0,4.0,153,22,0,181,500.0,5047
0,0,3.5,136,22,20,1196,600.0,5047
1,0,3.8,109,71,71,1547,200.0,5047
1,0,3.5,147,22,29,235,350.0,5047
1,0,3.9,582,37,29,923,450.0,5047
0,0,2.8,227,22,62,266,500.0,5047
1,0,3.9,459,22,62,262,600.0,5047
1,0,3.3,292,22,20,208,600.0,5047
1,0,3.8,834,71,29,271,650.0,5047
1,0,3.9,148,22,69,1121,200.0,5047
1,0,4.3,287,41,29,1156,400.0,5047
0,0,3.7,68,22,64,217,400.0,5047
1,0,3.6,621,22,62,322,400.0,5047
1,0,3.9,783,22,62,1196,300.0,5047
1,0,4.0,897,6,20,266,750.0,340
1,1,4.2,859,22,16,510,800.0,5047
1,0,4.1,119,22,62,1578,200.0,5047
1,0,3.9,78,22,62,84,300.0,5047
1,1,4.1,1339,22,20,1375,800.0,2973
1,0,3.9,75,6,2,181,500.0,5047
1,1,4.4,1401,71,54,894,1500.0,5047
1,1,4.2,7221,71,56,705,1400.0,5047
1,0,3.8,347,22,62,1156,300.0,5047
1,0,4.3,561,71,33,955,500.0,2852
1,0,3.9,60,22,62,1336,400.0,5047
1,0,3.9,372,6,20,280,550.0,5047
1,0,3.1,570,22,62,1641,300.0,5047
1,0,3.1,266,22,20,517,550.0,5047
1,1,4.4,4108,71,21,1527,1400.0,5047
1,0,3.8,241,6,62,1597,200.0,5047
1,0,4.0,434,22,20,1258,600.0,5047
1,0,3.9,100,22,30,956,450.0,5047
1,0,4.1,248,71,20,615,800.0,5047
1,0,3.9,181,22,29,609,600.0,5047
1,0,3.9,121,38,62,1209,400.0,5047
1,1,4.5,125,71,20,1081,700.0,5047
1,0,4.0,154,6,69,1121,400.0,5047
1,0,3.9,340,22,62,1582,400.0,5047
1,0,4.2,807,6,26,800,1700.0,5047
0,1,4.5,1506,71,57,707,1900.0,5047
1,0,4.3,492,6,2,185,500.0,5047
1,0,3.8,77,22,62,1460,350.0,5047
1,0,4.3,324,22,30,956,180.0,5047
1,0,4.1,61,22,45,817,200.0,5047
1,1,4.4,2389,41,20,1083,1000.0,5047
1,1,4.0,1510,40,13,383,900.0,5047
1,0,3.8,83,22,62,578,400.0,5047
1,0,4.4,280,71,29,1340,400.0,5047
1,0,4.5,206,22,30,956,400.0,5047
1,0,3.9,467,0,20,112,550.0,5047
1,0,4.1,841,22,62,1595,300.0,5047
1,0,3.9,668,22,20,292,800.0,5047
1,0,3.9,106,22,62,1547,150.0,5047
1,0,3.6,44,71,13,417,600.0,5047
1,0,3.7,434,41,62,1423,400.0,5047
1,0,4.1,778,38,13,383,700.0,5047
1,1,4.4,893,71,20,1065,1400.0,5047
1,0,3.2,61,71,62,1327,250.0,5047
1,0,3.8,44,71,62,962,200.0,5047
1,0,4.3,189,41,0,181,400.0,5047
1,0,3.8,331,22,62,1156,350.0,5047
1,0,4.0,754,24,62,1156,250.0,5047
1,1,4.1,326,71,26,3,1200.0,5047
1,0,2.6,156,71,20,1354,700.0,5047
1,1,4.1,3030,6,20,1398,1000.0,5047
1,0,3.8,174,22,62,1475,400.0,5047
1,0,4.0,128,22,13,459,650.0,5047
1,0,3.8,140,22,30,789,500.0,5047
1,1,4.0,82,22,17,431,500.0,5047
1,0,4.3,790,22,20,168,1000.0,5047
1,0,3.9,50,22,62,197,450.0,5047
1,0,4.0,60,6,9,217,600.0,5047
1,0,3.0,111,6,62,1501,400.0,5047
1,1,4.0,344,6,13,374,1000.0,5047
1,0,4.2,140,22,13,383,800.0,5047
1,1,3.8,1166,22,20,1057,600.0,5047
1,1,3.9,601,22,20,1092,1000.0,5047
1,0,4.0,572,38,20,208,600.0,5047
1,0,3.7,95,38,62,1156,150.0,5047
1,0,4.1,57,38,12,1023,200.0,5047
1,0,3.7,59,22,13,443,600.0,5047
1,0,3.6,121,22,20,1558,550.0,5047
1,0,3.7,93,22,0,181,350.0,5047
1,0,3.6,51,6,29,42,400.0,5047
0,0,4.0,65,38,62,565,350.0,5047
1,0,3.8,273,7,20,70,550.0,5047
1,0,3.9,226,38,72,1196,250.0,5047
1,0,4.0,326,22,29,1637,200.0,5047
1,0,4.2,70,22,62,1467,400.0,5047
1,0,3.8,258,22,20,1553,550.0,5047
1,0,3.2,204,71,20,1185,500.0,5047
1,0,4.1,671,22,62,1002,450.0,5047
1,1,3.9,880,22,20,1156,1000.0,5047
1,0,3.3,213,71,20,1197,600.0,5047
1,0,3.6,82,38,62,1505,400.0,5047
1,0,3.7,76,22,20,565,700.0,5047
1,1,4.0,558,22,20,1375,1000.0,5047
1,0,4.2,162,22,62,235,300.0,5047
1,0,3.8,231,38,13,394,600.0,5047
1,0,2.8,261,22,20,1040,700.0,5047
1,0,3.9,450,22,20,1209,550.0,5047
1,0,3.8,82,71,0,181,300.0,5047
1,0,3.6,59,22,29,1339,300.0,5047
1,1,3.9,224,22,20,1285,800.0,5047
1,0,4.0,157,22,0,181,300.0,5047
1,1,3.9,533,22,20,76,900.0,5047
1,0,4.1,270,38,62,132,500.0,5047
1,0,4.5,2068,22,20,1626,1200.0,5047
1,0,3.7,160,71,20,1033,500.0,5047
1,0,3.1,452,22,62,1474,750.0,5047
